cnae_name,cnae_formated_code,cnae_category,cnae_code
Atividades de reprodução humana assistida,8630-5/07,subclass,8630507
Atividades de atenção ambulatorial não especificadas anteriormente,8630-5/99,subclass,8630599
Atividades de serviços de complementação diagnóstica e terapêutica,86.4,group,864
Atividades de serviços de complementação diagnóstica e terapêutica,86.40-2,class,86402
Laboratórios de anatomia patológica e citológica,8640-2/01,subclass,8640201
Laboratórios clínicos,8640-2/02,subclass,8640202
Serviços de diálise e nefrologia,8640-2/03,subclass,8640203
Serviços de tomografia,8640-2/04,subclass,8640204
"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia",8640-2/05,subclass,8640205
Serviços de ressonância magnética,8640-2/06,subclass,8640206
"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética",8640-2/07,subclass,8640207
"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos",8640-2/08,subclass,8640208
Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos,8640-2/09,subclass,8640209
Serviços de quimioterapia,8640-2/10,subclass,8640210
Serviços de radioterapia,8640-2/11,subclass,8640211
Serviços de hemoterapia,8640-2/12,subclass,8640212
Serviços de litotripsia,8640-2/13,subclass,8640213
Serviços de bancos de células e tecidos humanos,8640-2/14,subclass,8640214
Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente,8640-2/99,subclass,8640299
"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",86.5,group,865
"Atividades de profissionais da área de saúde, exceto médicos e odontólogos",86.50-0,class,86500
Atividades de enfermagem,8650-0/01,subclass,8650001
Atividades de profissionais da nutrição,8650-0/02,subclass,8650002
Atividades de psicologia e psicanálise,8650-0/03,subclass,8650003
Atividades de fisioterapia,8650-0/04,subclass,8650004
Atividades de terapia ocupacional,8650-0/05,subclass,8650005
Atividades de fonoaudiologia,8650-0/06,subclass,8650006
Atividades de terapia de nutrição enteral e parenteral,8650-0/07,subclass,8650007
Atividades de profissionais da área de saúde não especificadas anteriormente,8650-0/99,subclass,8650099
Atividades de apoio à gestão de saúde,86.6,group,866
Atividades de apoio à gestão de saúde,86.60-7,class,86607
Atividades de apoio à gestão de saúde,8660-7/00,subclass,8660700
Atividades de atenção à saúde humana não especificadas anteriormente,86.9,group,869
Atividades de atenção à saúde humana não especificadas anteriormente,86.90-9,class,86909
Atividades de práticas integrativas e complementares em saúde humana,8690-9/01,subclass,8690901
Atividades de bancos de leite humano,8690-9/02,subclass,8690902
Atividades de acupuntura,8690-9/03,subclass,8690903
Atividades de podologia,8690-9/04,subclass,8690904
Outras atividades de atenção à saúde humana não especificadas anteriormente,8690-9/99,subclass,8690999
"ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES",87,division,87
"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infraestrutura e apoio a pacientes prestadas em residências coletivas e particulares",87.1,group,871
"Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares",87.11-5,class,87115
Clínicas e residências geriátricas,8711-5/01,subclass,8711501
Instituições de longa permanência para idosos,8711-5/02,subclass,8711502
"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",8711-5/03,subclass,8711503
Centros de apoio a pacientes com câncer e com AIDS,8711-5/04,subclass,8711504
Condomínios residenciais para idosos,8711-5/05,subclass,8711505
Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio,87.12-3,class,87123
Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio,8712-3/00,subclass,8712300
"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência
química",87.2,group,872
"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência
química",87.20-4,class,87204
Atividades de centros de assistência psicossocial,8720-4/01,subclass,8720401
"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente",8720-4/99,subclass,8720499
Atividades de assistência social prestadas em residências coletivas e particulares,87.3,group,873
Atividades de assistência social prestadas em residências coletivas e particulares,87.30-1,class,87301
Orfanatos,8730-1/01,subclass,8730101
Albergues assistenciais,8730-1/02,subclass,8730102
Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,8730-1/99,subclass,8730199
SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,88,division,88
Serviços de assistência social sem alojamento,88.0,group,880
Serviços de assistência social sem alojamento,88.00-6,class,88006
Serviços de assistência social sem alojamento,8800-6/00,subclass,8800600
"ARTES, CULTURA, ESPORTE E RECREAÇÃO",R,section,R
"ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS",90,division,90
"Atividades artísticas, criativas e de espetáculos",90.0,group,900
"Artes cênicas, espetáculos e atividades complementares",90.01-9,class,90019
Produção teatral,9001-9/01,subclass,9001901
Produção musical,9001-9/02,subclass,9001902
Produção de espetáculos de dança,9001-9/03,subclass,9001903
"Produção de espetáculos circenses, de marionetes e similares",9001-9/04,subclass,9001904
"Produção de espetáculos de rodeios, vaquejadas e similares",9001-9/05,subclass,9001905
Atividades de sonorização e de iluminação,9001-9/06,subclass,9001906
"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",9001-9/99,subclass,9001999
Criação artística,90.02-7,class,90027
"Atividades de artistas plásticos, jornalistas independentes e
escritores",9002-7/01,subclass,9002701
Restauração de obras de arte,9002-7/02,subclass,9002702
"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",90.03-5,class,90035
"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",9003-5/00,subclass,9003500
ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL,91,division,91
Atividades ligadas ao patrimônio cultural e ambiental,91.0,group,910
Atividades de bibliotecas e arquivos,91.01-5,class,91015
Atividades de bibliotecas e arquivos,9101-5/00,subclass,9101500
"Atividades de museus e de exploração, restauração artística
e conservação de lugares e prédios históricos e atrações
similares",91.02-3,class,91023
Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,9102-3/01,subclass,9102301
Restauração e conservação de lugares e prédios históricos,9102-3/02,subclass,9102302
"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",91.03-1,class,91031
"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",9103-1/00,subclass,9103100
"ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E
APOSTAS",92,division,92
Atividades de exploração de jogos de azar e apostas,92.0,group,920
Atividades de exploração de jogos de azar e apostas,92.00-3,class,92003
Casas de bingo,9200-3/01,subclass,9200301
Exploração de apostas em corridas de cavalos,9200-3/02,subclass,9200302
Exploração de jogos de azar e apostas não especificados anteriormente,9200-3/99,subclass,9200399
ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER,93,division,93
Atividades esportivas,93.1,group,931
Gestão de instalações de esportes,93.11-5,class,93115
Gestão de instalações de esportes,9311-5/00,subclass,9311500
"Clubes sociais, esportivos e similares",93.12-3,class,93123
"Clubes sociais, esportivos e similares",9312-3/00,subclass,9312300
Atividades de condicionamento físico,93.13-1,class,93131
Atividades de condicionamento físico,9313-1/00,subclass,9313100
Atividades esportivas não especificadas anteriormente,93.19-1,class,93191
Produção e promoção de eventos esportivos,9319-1/01,subclass,9319101
Outras atividades esportivas não especificadas anteriormente,9319-1/99,subclass,9319199
Atividades de recreação e lazer,93.2,group,932
Parques de diversão e parques temáticos,93.21-2,class,93212
Parques de diversão e parques temáticos,9321-2/00,subclass,9321200
"Atividades de recreação e lazer não especificadas
anteriormente",93.29-8,class,93298
"Discotecas, danceterias, salões de dança e similares",9329-8/01,subclass,9329801
Exploração de boliches,9329-8/02,subclass,9329802
"Exploração de jogos de sinuca, bilhar e similares",9329-8/03,subclass,9329803
Exploração de jogos eletrônicos recreativos,9329-8/04,subclass,9329804
Outras atividades de recreação e lazer não especificadas anteriormente,9329-8/99,subclass,9329899
OUTRAS ATIVIDADES DE SERVIÇOS,S,section,S
ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS,94,division,94
"Atividades de organizações associativas patronais, empresariais e profissionais",94.1,group,941
Atividades de organizações associativas patronais e empresariais,94.11-1,class,94111
Atividades de organizações associativas patronais e empresariais,9411-1/00,subclass,9411100
Atividades de organizações associativas profissionais,94.12-0,class,94120
Atividades de fiscalização profissional,9412-0/01,subclass,9412001
Outras atividades associativas profissionais,9412-0/99,subclass,9412099
Atividades de organizações sindicais,94.2,group,942
Atividades de organizações sindicais,94.20-1,class,94201
Atividades de organizações sindicais,9420-1/00,subclass,9420100
Atividades de associações de defesa de direitos sociais,94.3,group,943
Atividades de associações de defesa de direitos sociais,94.30-8,class,94308
Atividades de associações de defesa de direitos sociais,9430-8/00,subclass,9430800
Atividades de organizações associativas não especificadas anteriormente,94.9,group,949
Atividades de organizações religiosas,94.91-0,class,94910
Atividades de organizações religiosas ou filosóficas,9491-0/00,subclass,9491000
Atividades de organizações políticas,94.92-8,class,94928
Atividades de organizações políticas,9492-8/00,subclass,9492800
"Atividades de organizações associativas ligadas à cultura
e à arte",94.93-6,class,94936
Atividades de organizações associativas ligadas à cultura e à arte,9493-6/00,subclass,9493600
Atividades associativas não especificadas anteriormente,94.99-5,class,94995
Atividades associativas não especificadas anteriormente,9499-5/00,subclass,9499500
REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS,95,division,95
Reparação e manutenção de equipamentos de informática e comunicação,95.1,group,951
Reparação e manutenção de computadores e de equipamentos periféricos,95.11-8,class,95118
Reparação e manutenção de computadores e de equipamentos periféricos,9511-8/00,subclass,9511800
Reparação e manutenção de equipamentos de comunicação,95.12-6,class,95126
Reparação e manutenção de equipamentos de comunicação,9512-6/00,subclass,9512600
Reparação e manutenção de objetos e equipamentos pessoais e domésticos,95.2,group,952
Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,95.21-5,class,95215
Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,9521-5/00,subclass,9521500
Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente,95.29-1,class,95291
"Reparação de calçados, bolsas e artigos de viagem",9529-1/01,subclass,9529101
Chaveiros,9529-1/02,subclass,9529102
Reparação de relógios,9529-1/03,subclass,9529103
"Reparação de bicicletas, triciclos e outros veículos não motorizados",9529-1/04,subclass,9529104
Reparação de artigos do mobiliário,9529-1/05,subclass,9529105
Reparação de jóias,9529-1/06,subclass,9529106
Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente,9529-1/99,subclass,9529199
OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS,96,division,96
Outras atividades de serviços pessoais,96.0,group,960
"Lavanderias, tinturarias e toalheiros",96.01-7,class,96017
Lavanderias,9601-7/01,subclass,9601701
Tinturarias,9601-7/02,subclass,9601702
Toalheiros,9601-7/03,subclass,9601703
Cabeleireiros e outras atividades de tratamento de beleza,96.02-5,class,96025
"Cabeleireiros, manicure e pedicure",9602-5/01,subclass,9602501
Atividades de estética e outros serviços de cuidados com a beleza,9602-5/02,subclass,9602502
Atividades funerárias e serviços relacionados,96.03-3,class,96033
Gestão e manutenção de cemitérios,9603-3/01,subclass,9603301
Serviços de cremação,9603-3/02,subclass,9603302
Serviços de sepultamento,9603-3/03,subclass,9603303
Serviços de funerárias,9603-3/04,subclass,9603304
Serviços de somatoconservação,9603-3/05,subclass,9603305
Atividades funerárias e serviços relacionados não especificados anteriormente,9603-3/99,subclass,9603399
Atividades de serviços pessoais não especificadas anteriormente,96.09-2,class,96092
Agências matrimoniais,9609-2/02,subclass,9609202
Exploração de máquinas de serviços pessoais acionadas por moeda,9609-2/04,subclass,9609204
